time,x_0,x_1,x_2,x_3,y_0,y_1,y_2,y_3,u_0,u_1,u_2,d_0,d_1,d_2,d_3,J
0.0,0.0035,0.001,15.0,0.008,3.5,537.2602140856554,15.0,62.6439500530795,0.0,0.0,0.0,0.0,450.50000000000006,5.8,78.4,0.016067246703162782
0.010416666666666666,0.0034996047748417866,0.0009999596487132588,13.461467493408405,0.008294014422682948,3.4996047748417864,534.3700326028453,13.461467493408405,71.34241198237046,1.460069354971508e-05,1.3809725532775775e-05,0.00016421697738761235,0.0,443.20000134781,5.70000001005828,76.6,0.01678780606851939
0.020833333333333332,0.003499246550270034,0.000999880172466513,12.163505396332104,0.008441991006168223,3.4992465502700343,531.9077803794561,12.163505396332104,78.67655000724713,1.4600684262552482e-05,1.361867127954423e-05,0.0002110530542129479,0.0,445.60000147856704,5.5,78.4999999497086,0.017489652693286308
0.03125,0.0034989170546855537,0.0009997965950544036,11.04916110132909,0.008485292546890445,3.4989170546855535,529.7860297013067,11.04916110132909,84.77300263089808,1.46006090695366e-05,1.3200058377422234e-05,0.00032091529134161757,0.0,455.4,5.5,77.80000000000001,0.01815306497357192
0.041666666666666664,0.003498608737984406,0.0009997347586525086,10.243232867801176,0.008458721866376305,3.498608737984406,528.250995656861,10.243232867801176,88.90047902597175,1.4600457779457739e-05,1.3025781621707155e-05,4.452682537226115,0.0,448.70000006035,5.6,77.8999998893589,0.01863529051780664
0.052083333333333336,0.003498311314715037,0.0009996464641622933,10.000004991541477,0.008402474931871105,3.498311314715037,527.7509997524637,10.000004991541477,89.67630279549492,1.4598658853729213e-05,1.0376922001875862e-05,19.45172606286593,0.0,462.0999992053959,5.50000001005828,75.8999999698252,0.0185983438658411
0.0625,0.0034980163406771506,0.0009996001398588446,10.00001199847535,0.008345737903227665,3.4980163406771507,527.7265564681265,10.00001199847535,89.07073139879752,1.4599061426066887e-05,1.346929733615813e-05,27.45036416354571,0.0,443.8,5.5,75.70000000000002,0.018305295014091515
0.07291666666666667,0.0034977213914417263,0.0009994958354892424,10.00001199921817,0.008296166592553025,3.4977213914417264,527.6714902649358,10.00001199921817,88.54167657056237,1.4599073811330041e-05,1.3469381296687294e-05,27.450151407761894,0.0,444.400000985712,5.4,76.39999996982512,0.017992717725450764
0.08333333333333333,0.003497426467076121,0.0009993941102805636,10.000011998997012,0.008252896018666824,3.497426467076121,527.6177856961251,10.000011998997012,88.07986699802107,1.4599075843780943e-05,1.3176331375108215e-05,28.06015137571816,0.0,460.299997726828,5.6,75.4,0.01768014043696621
0.09375,0.0034971315675782445,0.000999341927667082,10.00001199906945,0.008215105139480539,3.4971315675782444,527.5902365295261,10.00001199906945,87.6765400194367,1.4599076653227555e-05,1.3775738728114314e-05,26.840151387830282,0.0,452.9000000000001,5.8,75.10000000000001,0.017406633649197756
0.10416666666666667,0.0034968366929459967,0.0009992653073753203,10.000011999135937,0.008182175122120036,3.4968366929459966,527.5497857922855,10.000011999135937,87.32509108008124,1.4599077706969748e-05,1.4432196647348499e-05,25.620151390613653,0.0,456.59999907463805,5.90000001005828,74.8999999195337,0.017152662114465655
0.11458333333333333,0.0034965418431772825,0.0009991999991318674,10.000011999079181,0.008153447199469479,3.4965418431772823,527.5153071111029,10.000011999079181,87.01848942196408,1.4599077373623215e-05,1.4784440635388287e-05,25.010151326438656,0.0,455.9999989539389,6.00000001005828,73.7000000301748,0.01693776108092163
0.125,0.0034962470182700054,0.0009991323592023606,10.000011999146459,0.00812827717278726,3.4962470182700054,527.4795974452777,10.000011999146459,86.74985976753425,1.4599078362454082e-05,1.5154304811588582e-05,24.40015133192866,0.0,454.7999999999999,6.0,74.6,0.016742395300270444
0.13541666666666666,0.0034959522182220685,0.0009990610193521,10.00001199914345,0.008106394642366626,3.4959522182220684,527.4419344518252,10.00001199914345,86.5163162496569,1.4599081591428208e-05,1.5154296951331149e-05,24.400151391090454,0.0,440.100001538918,6.0,74.6999999396503,0.016495584341165662
0.14583333333333334,0.0034956574430313773,0.0009989432339159805,10.000011999098621,0.008087293704497964,3.4956574430313774,527.3797510844861,10.000011999098621,86.31245955969379,1.4605386017680648e-05,1.5153232051720628e-05,24.400151384051775,0.0,446.799999577552,6.10000001005828,74.40000002011658,0.01625554438394915
0.15625,0.003495362692695836,0.000998846333225983,10.000011999002753,0.00807063158783471,3.4953626926958363,527.3285935610012,10.000011999002753,86.13463143584883,1.4615213135023165e-05,1.5540536197152336e-05,23.79015131432717,0.0,446.79999999999995,6.3,74.09999999999998,0.016041845852785352
0.16666666666666666,0.003495067967213348,0.0009987485458979766,10.000011999129482,0.008056153936358142,3.4950679672133482,527.2769679483372,10.000011999129482,85.98011723631205,1.4629340275717198e-05,1.6378459182994723e-05,22.570151373178614,0.0,449.89999926574495,6.3,77.89999976865948,0.015834987164931386
0.17708333333333334,0.003494773266581817,0.0009986607214065388,10.0000119990911,0.008043942013635333,3.494773266581817,527.2306020919679,10.0000119990911,85.84978425682775,1.464855525277196e-05,1.637543453495652e-05,22.57015135349234,0.0,440.700000804663,6.19999998994172,80.30000014081588,0.015476586537439118
0.1875,0.0034944785907991475,0.0009985444568252947,10.000011999121103,0.008033489957440054,3.4944785907991474,527.1692216413287,10.000011999121103,85.73823363038218,1.4744407572588561e-05,1.5926251327479275e-05,23.180151327636324,0.0,438.8999999999999,6.0,82.69999999999999,0.015185799604672862
