time,x_0,x_1,x_2,x_3,y_0,y_1,y_2,y_3,u_0,u_1,u_2,d_0,d_1,d_2,d_3,J
0.0,0.0035,0.001,15.0,0.008,3.4996048473897896,534.0440854135088,13.456437294211344,71.27039666149007,0.0,0.0,0.0,0.0,450.50000000000006,5.8,78.4,0.01843768263099363
0.010416666666666666,0.0034996048473897898,0.0009993672474843034,13.456437294211344,0.008283081899536655,3.4992468049481493,531.1319092547711,12.15414801340252,78.48113930018607,4.4134252080984546e-05,0.020463207279455314,0.037771896137772265,0.0,443.20000134781,5.70000001005828,76.6,0.01940978556848981
0.020833333333333332,0.0034992468049481495,0.0009984544361887364,12.15414801340252,0.00841613156101488,3.4989175487471535,528.6176097783372,11.037755202506835,84.45461964622928,6.410199741694084e-05,0.02631894008312699,0.05144694084281368,0.0,445.60000147856704,5.5,78.4999999497086,0.10310971074914414
0.03125,0.0034989175487471534,0.0009976316258013646,11.037755202506835,0.008447383505675402,3.4986108158612703,526.5286193838641,10.108687478598668,89.09986474763399,3.446021883393456e-05,0.024237666845141944,0.05794861496001168,0.0,455.4,5.5,77.80000000000001,0.23702332790293362
0.041666666666666664,0.00349861081586127,0.000996948414083425,10.108687478598668,0.00840599487691505,3.4983214738565,524.6826862458901,9.352467438232303,92.46956805532275,6.340347446889174e-05,0.023985590201412055,0.04744114364278219,0.0,448.70000006035,5.6,77.8999998893589,0.3345581454088858
0.052083333333333336,0.0034983214738565,0.0009961125942195333,9.352467438232303,0.008315764603465964,3.4980458718085514,523.017449316203,8.70482937470737,94.87710325174037,3.675492874978545e-05,0.02579627275145729,0.055563965739705824,0.0,462.0999992053959,5.50000001005828,75.8999999698252,0.40480759741982675
0.0625,0.0034980458718085515,0.0009952327089894836,8.70482937470737,0.00818727572428698,3.497781360812333,521.4476265099063,8.166883751590744,96.47887774607918,6.42330626986298e-05,0.03612925697953961,0.04014169811512857,0.0,443.8,5.5,75.70000000000002,0.45849668105146285
0.07291666666666667,0.0034977813608123333,0.000994142957197987,8.166883751590744,0.008043537585686227,3.497525873590235,520.0117489383098,7.703587571464266,97.49709644675423,2.314593614012237e-05,0.03184791262491225,0.04712966359674694,0.0,444.400000985712,5.4,76.39999996982512,0.4940346465512505
0.08333333333333333,0.003497525873590235,0.0009930408709767943,7.703587571464266,0.007889794702217097,3.4972774978939136,518.8691290778106,7.3515390507667995,97.73741727492056,6.391666756281036e-05,0.03314706593947379,0.0864571392192714,0.0,460.299997726828,5.6,75.4,0.5060586682566526
0.09375,0.0034972774978939136,0.0009921024613137334,7.3515390507667995,0.007731571444219949,3.497034325295701,517.6870253856744,7.09224270535216,97.36195826342525,6.391482139880613e-05,0.037821868702523735,0.08397483247208137,0.0,452.9000000000001,5.8,75.10000000000001,0.5034124933600771
0.10416666666666667,0.003497034325295701,0.000990758082136612,7.09224270535216,0.007573734397808181,3.49679497659458,516.8923386893437,6.894442098728138,96.78578883577482,6.37263500487477e-05,0.04790716296012643,0.093597437492858,0.0,456.59999907463805,5.90000001005828,74.8999999195337,0.48323807674307034
0.11458333333333333,0.0034967949765945796,0.0009899359141161154,6.894442098728138,0.0074329899897266445,3.4965584727001073,515.9737699939682,6.747754918574096,95.88933265521186,2.2938309134740226e-05,0.030252219824589806,0.10007680109596688,0.0,455.9999989539389,6.00000001005828,73.7000000301748,0.46999077579187193
0.125,0.0034965584727001072,0.000988694578176779,6.747754918574096,0.007294348010096203,3.4963241719499836,514.9819147247802,6.625625833437871,94.94125907077932,6.413128512114281e-05,0.047288727798212624,0.15530506149238824,0.0,454.7999999999999,6.0,74.6,0.44935614656227646
0.13541666666666666,0.0034963241719499836,0.0009872247730763953,6.625625833437871,0.007165127229226271,3.496091688996262,514.0884202431257,6.524322832372344,94.0768122498384,2.3072565513612693e-05,0.055551848631748196,0.155428231183348,0.0,440.100001538918,6.0,74.6999999396503,0.42471097247396433
0.14583333333333334,0.003496091688996262,0.000985868906353291,6.524322832372344,0.007053252053838287,3.495860589933606,513.2267374288037,6.4543395520254565,93.12120231618916,6.657818963936867e-05,0.040152483108239996,0.1507793780794845,0.0,446.799999577552,6.10000001005828,74.40000002011658,0.40321370559489295
0.15625,0.003495860589933606,0.0009844627980786043,6.4543395520254565,0.0069498707016341565,3.4956302273638444,511.8966129317388,6.432669119193448,91.87694706125488,6.464089399463439e-05,0.04714833888195914,0.05918687179359933,0.0,446.79999999999995,6.3,74.09999999999998,0.3966190775575203
0.16666666666666666,0.0034956302273638443,0.000981987483773924,6.432669119193448,0.0068473381247627155,3.4954001889673125,512.8715709512022,6.415466706757872,90.9260553530114,6.403210833769348e-05,0.08645806499523888,0.16694475169160655,0.0,449.89999926574495,6.3,77.89999976865948,0.39600010132861513
0.17708333333333334,0.0034954001889673124,0.0009839183160243316,6.415466706757872,0.0067688818212585005,3.4951705591858278,513.8112577213458,6.38371606615517,90.18105265065316,0.016734113204837333,0.06286526324466561,0.191819788004302,0.0,440.700000804663,6.19999998994172,80.30000014081588,0.4144229588706625
0.1875,0.0034951705591858276,0.0009858330202683315,6.38371606615517,0.006699548049975678,3.4949416949088534,512.4866782467993,6.321921944498391,89.74137174113507,0.02001221650953024,0.0772367777404067,0.1759900462514782,0.0,438.8999999999999,6.0,82.69999999999999,0.4231582930843555
0.19791666666666666,0.0034949416949088532,0.0009835090084304684,6.321921944498391,0.006640087054396462,3.494713864386012,511.29481874788877,6.255150055787805,89.32888985991939,6.353176620724026e-05,0.0711242929844318,0.11884383820300716,0.0,451.70000067390504,5.9,84.3000000301749,0.4338185597766592
